subjectID,trialID,currentTime,eventType,stimType,stimFile,stimChar
e08,,1484424877428,charShow,,,b
e08,,1484424877698,screenTap,,,
e08,,1484424877828,charShow,,,a
e08,,1484424878228,charShow,,,a
e08,,1484424878629,charShow,,,b
e08,,1484424878970,screenTap,,,
e08,,1484424879027,charShow,,,a
e08,,1484424879428,charShow,,,b
e08,,1484424879828,charShow,,,a
e08,,1484424879857,screenTap,,,
e08,,1484424880228,charShow,,,a
e08,,1484424880628,charShow,,,b
e08,,1484424880996,screenTap,,,
e08,,1484424881028,charShow,,,a
e08,,1484424881427,charShow,,,b
e08,,1484424881827,charShow,,,a
e08,,1484424881901,screenTap,,,
e08,,1484424882227,charShow,,,a
e08,,1484424882628,charShow,,,b
e08,,1484424883005,screenTap,,,
e08,,1484424883027,charShow,,,a
e08,,1484424883429,charShow,,,a
e08,,1484424883828,charShow,,,b
e08,,1484424884166,screenTap,,,
e08,,1484424884229,charShow,,,a
e08,,1484424884629,charShow,,,b
e08,,1484424885028,charShow,,,a
e08,,1484424885068,screenTap,,,
e08,,1484424885429,charShow,,,a
e08,,1484424885828,charShow,,,b
e08,,1484424886145,screenTap,,,
e08,,1484424886228,charShow,,,a
e08,,1484424886629,charShow,,,a
e08,,1484424887029,charShow,,,b
e08,,1484424887352,screenTap,,,
e08,,1484424887428,charShow,,,a
e08,,1484424887829,charShow,,,b
e08,,1484424888228,charShow,,,a
e08,,1484424888418,screenTap,,,
e08,,1484424888628,charShow,,,a
e08,,1484424889029,charShow,,,b
e08,,1484424889365,screenTap,,,
e08,,1484424889428,charShow,,,a
e08,,1484424889829,charShow,,,b
e08,,1484424890221,screenTap,,,
e08,,1484424890241,charShow,,,a
e08,,1484424890629,charShow,,,a
e08,,1484424891029,charShow,,,b
e08,,1484424891356,screenTap,,,
e08,,1484424891429,charShow,,,a
e08,,1484424891829,charShow,,,a
e08,,1484424892228,charShow,,,b
e08,,1484424892548,screenTap,,,
e08,,1484424892628,charShow,,,a
e08,,1484424893028,charShow,,,b
e08,,1484424893428,charShow,,,a
e08,,1484424893445,screenTap,,,
e08,,1484424893829,charShow,,,a
e08,,1484424894229,charShow,,,b
e08,,1484424894544,screenTap,,,
e08,,1484424894629,charShow,,,a
e08,,1484424895029,charShow,,,a
e08,,1484424895429,charShow,,,b
e08,,1484424895621,screenTap,,,
e08,,1484424895829,charShow,,,a
e08,,1484424896229,charShow,,,b
e08,,1484424896628,charShow,,,a
e08,,1484424896650,screenTap,,,
e08,,1484424897029,charShow,,,a
e08,,1484424897429,charShow,,,b
e08,,1484424897711,screenTap,,,
e08,,1484424897828,charShow,,,a
e08,,1484424898229,charShow,,,b
e08,,1484424898593,screenTap,,,
e08,,1484424898628,charShow,,,a
e08,,1484424899029,charShow,,,a
e08,,1484424899409,screenTap,,,
e08,,1484424899428,charShow,,,b
e08,,1484424899829,charShow,,,a
e08,,1484424900228,charShow,,,a
e08,,1484424900314,screenTap,,,
